country,date,total_vaccinations,daily_vaccinations,daily_vaccinations_raw,people_vaccinated,people_fully_vaccinated,people_fully_vaccinated_per_hundred,vaccines
Ireland,2021-03-14,617050,13040,1116,452554,164496,3.33,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-15,620580,11995,3530,455182,165398,3.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-16,632359,11314,11779,463500,168859,3.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-17,639586,9885,7227,468328,171258,3.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-18,654251,9248,14665,478725,175526,3.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-19,668529,8804,14278,487466,181063,3.67,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-20,675946,8573,7417,492106,183840,3.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-21,680015,8995,4069,495824,184191,3.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-22,690449,9981,10434,503796,186653,3.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-23,709348,10998,18899,515800,193548,3.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-24,732678,13299,23330,529984,202694,4.1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-25,760168,15131,27490,548945,211223,4.28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-26,786569,16863,26401,567023,219546,4.45,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-27,802502,18079,15933,577641,224861,4.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-28,806541,18075,4039,580857,225684,4.57,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-29,819676,18461,13135,590688,228988,4.64,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-30,840561,18745,20885,603802,236759,4.79,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-03-31,865460,18969,24899,619003,246457,4.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-01,893375,19030,27915,636963,256412,5.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-02,923878,19616,30503,655292,268586,5.44,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-03,932324,18546,8446,660800,271524,5.5,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-04,0,18580,0,0,0,0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-05,940883,17315,0,667182,273701,5.54,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-06,961887,17332,21004,679844,282043,5.71,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-07,1018264,21829,56377,716636,301628,6.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-08,0,19817,0,0,0,0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-09,1045919,17434,0,735997,309922,6.28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-10,0,17496,0,0,0,0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-11,1063666,18152,0,749450,314216,6.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-12,1076216,19333,12550,758763,317453,6.43,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-13,1094964,19011,18748,769721,325243,6.59,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-14,1121003,14677,26039,789526,331477,6.71,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-15,0,17512,0,0,0,0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-16,1188354,20348,0,838644,349710,7.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-17,1204063,21324,15709,852189,351874,7.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-18,1208459,20685,4396,855512,352947,7.15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-19,0,21214,0,0,0,0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-20,1240965,20857,0,878823,362142,7.33,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-21,1275828,22118,34863,904774,371054,7.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-22,1317165,23212,41337,934980,382185,7.74,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-23,1359921,24510,42756,966611,393310,7.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-24,1385753,25956,25832,987681,398072,8.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-25,1398061,27086,12308,998134,399927,8.1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-26,1417942,27604,19881,1014640,403302,8.17,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-27,1452434,30210,34492,1041284,411150,8.33,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-28,1487043,30174,34609,1067378,419665,8.5,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-29,0,30392,0,0,0,0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-04-30,1572779,30408,0,1130958,441821,8.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-05-01,1591888,29448,19109,1146562,445326,9.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-05-02,1604644,29512,12756,1159083,445561,9.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-05-03,1621870,29133,17226,1174292,447578,9.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-05-04,1655866,29062,33996,1201373,454493,9.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-05-05,0,30621,0,0,0,0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-05-06,1746912,31000,0,1267167,479745,9.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-05-07,1799190,32344,52278,1305178,494012,10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-05-08,1827610,33675,28420,1327821,499789,10.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-05-09,1848747,34872,21137,1347561,501186,10.15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-05-10,1882635,37252,33888,1376583,506052,10.25,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Ireland,2021-05-11,1922913,38150,40278,1408655,514808,10.43,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-01-21,3558,0,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-01-22,3648,90,90,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-01-23,0,138,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-01-24,0,155,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-01-25,4209,163,0,3897,312,0.37,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-01-26,4886,266,677,4247,639,0.75,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-01-27,0,331,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-01-28,0,378,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-01-29,6859,459,0,5829,1030,1.21,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-01-30,0,484,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-01-31,0,508,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-01,0,533,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-02,8302,488,0,6883,1419,1.67,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-03,9563,574,1261,7387,2176,2.56,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-04,10213,573,650,8030,2183,2.57,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-05,10224,481,11,8041,2183,2.57,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-06,10852,519,628,8669,2183,2.57,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-07,11247,524,395,9063,2184,2.57,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-08,11654,530,407,9466,2188,2.57,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-09,12026,532,372,9469,2557,3.01,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-10,12441,411,415,9485,2956,3.48,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-11,0,369,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-12,0,417,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-13,13497,378,0,10170,3327,3.91,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-14,13733,355,236,10405,3328,3.91,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-15,0,336,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-16,14272,321,0,10678,3594,4.23,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-17,14806,338,534,10949,3857,4.54,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-18,15294,357,488,11184,4110,4.83,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-19,17150,572,1856,12467,4683,5.51,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-20,17180,526,30,12468,4712,5.54,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-21,0,537,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-22,17807,544,0,13075,4732,5.56,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-23,18041,538,234,13077,4964,5.84,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-24,18323,502,282,13122,5201,6.12,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-25,18795,500,472,13286,5509,6.48,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-26,19884,391,1089,13600,6284,7.39,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-27,20831,522,947,13883,6948,8.17,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-02-28,21452,566,621,14123,7329,8.62,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-01,21998,599,546,14316,7682,9.03,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-02,22785,678,787,15084,7701,9.06,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-03,23429,729,644,15719,7710,9.07,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-04,23438,663,9,15727,7711,9.07,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-05,23883,571,445,15792,8091,9.52,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-06,24309,497,426,15824,8485,9.98,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-07,24798,478,489,15832,8966,10.54,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-08,25086,441,288,15833,9253,10.88,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-09,26172,484,1086,16910,9262,10.89,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-10,27326,557,1154,18043,9283,10.92,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-11,28431,713,1105,19138,9293,10.93,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-12,29794,844,1363,19885,9909,11.65,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-13,31026,960,1232,19926,11100,13.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-14,32027,1033,1001,20690,11337,13.33,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-15,32742,1094,715,21405,11337,13.33,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-16,33335,1023,593,21995,11340,13.34,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-17,0,858,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-18,33336,701,0,21996,11340,13.34,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-19,0,728,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-20,0,773,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-21,0,852,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-22,0,971,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-23,0,1108,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-24,0,1329,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-25,0,1551,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-26,0,1551,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-27,47294,1551,0,32286,15008,17.65,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-28,0,1448,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-29,0,1345,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-30,49787,1242,0,34480,15307,18,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-03-31,50426,1112,639,35115,15311,18.01,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-01,51602,1059,1176,36290,15312,18.01,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-02,52831,1013,1229,37491,15340,18.04,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-03,54075,969,1244,38727,15348,18.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-04,54480,908,405,39132,15348,18.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-05,54923,852,443,39575,15348,18.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-06,56040,893,1117,40692,15348,18.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-07,57234,973,1194,41846,15388,18.1,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-08,58497,985,1263,43094,15403,18.11,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-09,59758,990,1261,44343,15415,18.13,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-10,60889,973,1131,45462,15427,18.14,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-11,61296,974,407,45855,15441,18.16,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-12,61699,968,403,46245,15454,18.17,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-13,62899,980,1200,47438,15461,18.18,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-14,63488,893,589,48021,15467,18.19,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-15,63674,740,186,48205,15469,18.19,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-16,64099,620,425,48625,15474,18.2,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-17,64481,513,382,49004,15477,18.2,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-18,65085,541,604,49608,15477,18.2,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-19,65675,568,590,50191,15484,18.21,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-20,66414,502,739,50923,15491,18.22,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-21,67082,513,668,51585,15497,18.22,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-22,67915,606,833,52407,15508,18.24,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-23,68442,620,527,52864,15578,18.32,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-24,0,653,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-25,69658,653,0,54002,15656,18.41,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-26,70249,653,591,54555,15694,18.46,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-27,70810,628,561,55110,15700,18.46,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-28,71703,660,893,55945,15758,18.53,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-29,72617,672,914,56844,15773,18.55,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-04-30,0,597,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-05-01,72626,511,0,56849,15777,18.55,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-05-02,0,427,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-05-03,72673,346,0,56896,15777,18.55,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-05-04,73471,380,798,57681,15790,18.57,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-05-05,0,363,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-05-06,75013,342,0,59217,15796,18.58,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-05-07,0,343,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-05-08,75037,344,0,59238,15799,18.58,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-05-09,75783,448,746,59932,15851,18.64,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-05-10,0,489,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-05-11,76403,419,0,60512,15891,18.69,"Oxford/AstraZeneca, Pfizer/BioNTech"
Isle of Man,2021-05-12,76977,391,574,61081,15896,18.69,"Oxford/AstraZeneca, Pfizer/BioNTech"
Israel,2020-12-19,61,0,0,61,0,0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-20,7419,7358,7358,7419,0,0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-21,32302,16120,24883,32302,0,0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-22,76920,25620,44618,76920,0,0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-23,139758,34924,62838,139758,0,0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-24,213080,42604,73322,213080,0,0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-25,251526,41911,38446,251526,0,0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-26,284097,40577,32571,284097,0,0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-27,388465,54435,104368,388465,0,0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-28,523265,70138,134800,523265,0,0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-29,679201,86040,155936,679201,0,0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-30,831911,98879,152710,831911,0,0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-31,990061,110997,158150,990061,0,0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-01,1061289,115680,71228,1061289,0,0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-02,1132907,121259,71618,1132907,0,0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-03,1282302,127691,149395,1282302,0,0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-04,1434128,130123,151826,1434126,2,0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-05,1558972,125682,124844,1558970,2,0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-06,1662033,118589,103061,1662031,2,0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-07,1777845,112541,115812,1777840,5,0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-08,1844135,111835,66290,1844127,8,0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-09,1888611,107958,44476,1888581,30,0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-10,1932130,92833,43519,1926127,6003,0.07,"Moderna, Pfizer/BioNTech"
Israel,2021-01-11,1972380,76893,40250,1947142,25238,0.29,"Moderna, Pfizer/BioNTech"
Israel,2021-01-12,2031895,67560,59515,1971020,60875,0.7,"Moderna, Pfizer/BioNTech"
Israel,2021-01-13,2140615,68369,108720,2022928,117687,1.36,"Moderna, Pfizer/BioNTech"
Israel,2021-01-14,2265658,69688,125043,2079226,186432,2.15,"Moderna, Pfizer/BioNTech"
Israel,2021-01-15,2332147,69716,66489,2109835,222312,2.57,"Moderna, Pfizer/BioNTech"
Israel,2021-01-16,2387485,71268,55338,2139198,248287,2.87,"Moderna, Pfizer/BioNTech"
Israel,2021-01-17,2540173,86863,152688,2207440,332733,3.84,"Moderna, Pfizer/BioNTech"
Israel,2021-01-18,2729885,108215,189712,2276959,452926,5.23,"Moderna, Pfizer/BioNTech"
Israel,2021-01-19,2939962,129724,210077,2349533,590429,6.82,"Moderna, Pfizer/BioNTech"
Israel,2021-01-20,3159862,145607,219900,2426057,733805,8.48,"Moderna, Pfizer/BioNTech"
Israel,2021-01-21,3393354,161099,233492,2495634,897720,10.37,"Moderna, Pfizer/BioNTech"
Israel,2021-01-22,3501979,167119,108625,2533349,968630,11.19,"Moderna, Pfizer/BioNTech"
Israel,2021-01-23,3595296,172544,93317,2573195,1022101,11.81,"Moderna, Pfizer/BioNTech"
Israel,2021-01-24,3804543,180624,209247,2642125,1162418,13.43,"Moderna, Pfizer/BioNTech"
Israel,2021-01-25,4024426,184934,219883,2722856,1301570,15.04,"Moderna, Pfizer/BioNTech"
Israel,2021-01-26,4228945,184140,204519,2801335,1427610,16.49,"Moderna, Pfizer/BioNTech"
Israel,2021-01-27,4431327,181638,202382,2879014,1552313,17.93,"Moderna, Pfizer/BioNTech"
Israel,2021-01-28,4641000,178235,209673,2958417,1682583,19.44,"Moderna, Pfizer/BioNTech"
Israel,2021-01-29,4742124,177164,101124,2994938,1747186,20.19,"Moderna, Pfizer/BioNTech"
Israel,2021-01-30,4819066,174824,76942,3029221,1789845,20.68,"Moderna, Pfizer/BioNTech"
Israel,2021-01-31,4951562,163860,132496,3102387,1849175,21.36,"Moderna, Pfizer/BioNTech"
Israel,2021-02-01,5069032,149229,117470,3184653,1884379,21.77,"Moderna, Pfizer/BioNTech"
Israel,2021-02-02,5169802,134408,100770,3254506,1915296,22.13,"Moderna, Pfizer/BioNTech"
Israel,2021-02-03,5281120,121399,111318,3314567,1966553,22.72,"Moderna, Pfizer/BioNTech"
Israel,2021-02-04,5411404,110058,130284,3386943,2024461,23.39,"Moderna, Pfizer/BioNTech"
Israel,2021-02-05,5473822,104528,62418,3420712,2053110,23.72,"Moderna, Pfizer/BioNTech"
Israel,2021-02-06,5517486,99774,43664,3442242,2075244,23.98,"Moderna, Pfizer/BioNTech"
Israel,2021-02-07,5639956,98342,122470,3496185,2143771,24.77,"Moderna, Pfizer/BioNTech"
Israel,2021-02-08,5763624,99227,123668,3554660,2208964,25.52,"Moderna, Pfizer/BioNTech"
Israel,2021-02-09,5896995,103885,133371,3620771,2276224,26.3,"Moderna, Pfizer/BioNTech"
Israel,2021-02-10,6039249,108304,142254,3691095,2348154,27.13,"Moderna, Pfizer/BioNTech"
Israel,2021-02-11,6191637,111462,152388,3771971,2419666,27.96,"Moderna, Pfizer/BioNTech"
Israel,2021-02-12,6267971,113450,76334,3810901,2457070,28.39,"Moderna, Pfizer/BioNTech"
Israel,2021-02-13,6325701,115459,57730,3838288,2487413,28.74,"Moderna, Pfizer/BioNTech"
Israel,2021-02-14,6469273,118474,143572,3913012,2556261,29.53,"Moderna, Pfizer/BioNTech"
Israel,2021-02-15,6626065,123206,156792,3994329,2631736,30.41,"Moderna, Pfizer/BioNTech"
Israel,2021-02-16,6787397,127200,161332,4077643,2709754,31.31,"Moderna, Pfizer/BioNTech"
Israel,2021-02-17,6924510,126466,137113,4139442,2785068,32.18,"Moderna, Pfizer/BioNTech"
Israel,2021-02-18,7072955,125903,148445,4208411,2864544,33.09,"Moderna, Pfizer/BioNTech"
Israel,2021-02-19,7150500,126076,77545,4247970,2902530,33.53,"Moderna, Pfizer/BioNTech"
Israel,2021-02-20,7210722,126432,60222,4279554,2931168,33.86,"Moderna, Pfizer/BioNTech"
Israel,2021-02-21,7368363,128441,157641,4358867,3009496,34.77,"Moderna, Pfizer/BioNTech"
